Weaving configuration: EXEC,CALL,FIELD,ARRAY,SYNC,LABEL,PARAM,LOCAL,OBJECT,LINE
Selected File Format: Frequency
Weaving executed: Class=org/apache/commons/jxpath/ri/model/EmptyCollectionTest$HasChild, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=2d74f65b16c4cb7dc7b34a2c736e50e9f85444bf, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/EmptyCollectionTest$HasChild
Weaving executed: Class=org/apache/commons/jxpath/ri/model/jdom/TestJDOMFactory, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=d9b0b73acd1416c07ee1352b38a107d3f8862b3f, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/jdom/TestJDOMFactory
Excluded by name filter: jdk/internal/reflect/GeneratedConstructorAccessor16
Excluded by name filter: java/util/AbstractList$Itr
Excluded by name filter: org/jdom/Attribute
Excluded by name filter: org/jdom/DataConversionException
Excluded by name filter: org/jdom/IllegalTargetException
Weaving executed: Class=org/apache/commons/jxpath/ri/model/jdom/JDOMAttributeIterator, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/classes/, LogLevel=Normal, ClassHash=5c85100d646c41b02257eb936bb57305a4681f65, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/jdom/JDOMAttributeIterator
Weaving executed: Class=org/apache/commons/jxpath/ri/model/jdom/JDOMAttributePointer, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/classes/, LogLevel=Normal, ClassHash=ed9c549f6783c3d6fe57ffb03fe77f1408f8bbc4, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/jdom/JDOMAttributePointer
Excluded by name filter: jdk/internal/reflect/GeneratedMethodAccessor22
Excluded by name filter: jdk/internal/reflect/GeneratedConstructorAccessor17
Excluded by name filter: java/util/AbstractList$ListItr
Weaving executed: Class=org/apache/commons/jxpath/ri/model/jdom/JDOMNamespaceIterator, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/classes/, LogLevel=Normal, ClassHash=99b738962b20ce93aad8d2a90bd5b789722eb6e9, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/jdom/JDOMNamespaceIterator
Weaving executed: Class=org/apache/commons/jxpath/ri/model/TestMixedModelFactory, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=978897464129e6fdc2c55b62a552bab9599ef506, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/TestMixedModelFactory
Excluded by name filter: jdk/internal/reflect/GeneratedConstructorAccessor18
Weaving executed: Class=org/apache/commons/jxpath/ri/model/ExceptionPropertyTestBean, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=5394b95b53c0b2f594d6e69eb43fbc4432546744, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/model/ExceptionPropertyTestBean
Excluded by name filter: jdk/internal/reflect/GeneratedMethodAccessor23
Excluded by name filter: jdk/internal/reflect/GeneratedMethodAccessor24
Weaving executed: Class=org/apache/commons/jxpath/ri/StressTest$StressRunnable, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=44eacb6faee54aab1c01927bbba8be00135cdf10, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/ri/StressTest$StressRunnable
Excluded by name filter: java/lang/Math$RandomNumberGeneratorHolder
Excluded by name filter: javax/servlet/ServletContext
Excluded by name filter: javax/servlet/http/HttpSession
Excluded by name filter: javax/servlet/ServletRequest
Excluded by name filter: javax/servlet/ServletConfig
Excluded by name filter: javax/servlet/jsp/PageContext
Excluded by name filter: javax/servlet/jsp/JspContext
Excluded by name filter: com/mockrunner/mock/web/MockPageContext
Excluded by name filter: com/mockrunner/mock/web/MockServletContext
Excluded by name filter: javax/servlet/RequestDispatcher
Weaving executed: Class=org/apache/commons/jxpath/servlet/JXPathServletContexts, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/classes/, LogLevel=Normal, ClassHash=6ca91ff0448cbf61411e28b1be0e2270b61680ba, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/servlet/JXPathServletContexts
Weaving executed: Class=org/apache/commons/jxpath/servlet/PageScopeContext, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/classes/, LogLevel=Normal, ClassHash=2da0022dfcd4df9cf5595d13204b770f74eebaa7, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/servlet/PageScopeContext
Weaving executed: Class=org/apache/commons/jxpath/servlet/PageScopeContextHandler, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/classes/, LogLevel=Normal, ClassHash=8c153db8bdeac30a7940e1b7897d0be66ea691d2, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/servlet/PageScopeContextHandler
Weaving executed: Class=org/apache/commons/jxpath/servlet/PageContextHandler, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/classes/, LogLevel=Normal, ClassHash=a6bbd16248f26c58e82a0ad98b08019f788c62e2, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/servlet/PageContextHandler
Weaving executed: Class=org/apache/commons/jxpath/servlet/ServletContextHandler, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/classes/, LogLevel=Normal, ClassHash=55efc194851f20069ba3d808edbfe3dd3b89348d, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/servlet/ServletContextHandler
Weaving executed: Class=org/apache/commons/jxpath/servlet/ServletRequestAndContext, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/classes/, LogLevel=Normal, ClassHash=d6f31545a82d7248c75358675f68cfba2a1182cb, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/servlet/ServletRequestAndContext
Weaving executed: Class=org/apache/commons/jxpath/servlet/HttpSessionAndServletContext, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/classes/, LogLevel=Normal, ClassHash=48299faa4165f8848da70b1c5f19b0d12a58b2f3, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/servlet/HttpSessionAndServletContext
Weaving executed: Class=org/apache/commons/jxpath/servlet/ServletRequestHandler, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/classes/, LogLevel=Normal, ClassHash=0caf14318eaeacdf783a87ed107f497e9c513a64, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/servlet/ServletRequestHandler
Weaving executed: Class=org/apache/commons/jxpath/servlet/HttpSessionHandler, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/classes/, LogLevel=Normal, ClassHash=ce7f10c9e5aa87ed11d7b2ef384bc608b3469891, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/servlet/HttpSessionHandler
Weaving executed: Class=org/apache/commons/jxpath/servlet/KeywordVariables, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/classes/, LogLevel=Normal, ClassHash=665c746f32f3db615d1b47aae582891d0444d6da, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/servlet/KeywordVariables
Excluded by name filter: com/mockrunner/mock/web/MockHttpSession
Excluded by name filter: javax/servlet/http/HttpSessionContext
Excluded by name filter: javax/servlet/http/HttpSessionBindingListener
Excluded by name filter: java/util/EventListener
Excluded by name filter: com/mockrunner/mock/web/MockHttpServletRequest
Excluded by name filter: javax/servlet/http/HttpServletRequest
Excluded by name filter: com/mockrunner/base/NestedApplicationException
Excluded by name filter: java/text/ParseException
Excluded by name filter: com/mockrunner/mock/web/MockServletInputStream
Excluded by name filter: javax/servlet/ServletInputStream
Excluded by name filter: com/mockrunner/util/common/CaseAwareMap
Excluded by name filter: com/mockrunner/util/common/CaseAwareMap$ConsistentModify
Excluded by name filter: com/mockrunner/mock/web/MockServletConfig
Excluded by name filter: javax/servlet/jsp/JspWriter
Excluded by name filter: com/mockrunner/mock/web/MockBodyContent
Excluded by name filter: javax/servlet/jsp/tagext/BodyContent
Excluded by name filter: com/mockrunner/mock/web/MockJspWriter
Excluded by name filter: com/mockrunner/mock/web/MockPageContext$WrappedEnumeration
Excluded by name filter: java/util/Collections$UnmodifiableList$1
Excluded by name filter: java/util/ArrayList$ListItr
Excluded by name filter: java/lang/StackTraceElement$HashedModules
Excluded by name filter: java/util/logging/LogRecord
Excluded by name filter: java/time/temporal/TemporalAccessor
Excluded by name filter: java/time/temporal/Temporal
Excluded by name filter: java/time/temporal/TemporalAdjuster
Excluded by name filter: java/time/Instant
Excluded by name filter: java/time/InstantSource
Excluded by name filter: java/time/Clock
Excluded by name filter: java/util/logging/ConsoleHandler
Excluded by name filter: java/util/logging/StreamHandler
Excluded by name filter: java/util/logging/SimpleFormatter
Excluded by name filter: java/util/logging/Formatter
Excluded by name filter: jdk/internal/logger/SurrogateLogger
Excluded by name filter: jdk/internal/logger/SimpleConsoleLogger
Excluded by name filter: sun/util/logging/PlatformLogger$ConfigurableBridge$LoggerConfiguration
Excluded by name filter: java/lang/System$Logger$Level
Excluded by name filter: sun/util/logging/PlatformLogger
Excluded by name filter: sun/util/logging/PlatformLogger$Level
Excluded by name filter: jdk/internal/logger/SimpleConsoleLogger$Formatting
Excluded by name filter: java/util/logging/ErrorManager
Excluded by name filter: java/util/logging/Handler$1
Excluded by name filter: java/util/logging/StreamHandler$1
Excluded by name filter: java/util/logging/LogManager$CloseOnReset
Excluded by name filter: java/time/ZoneId
Excluded by name filter: java/util/TimeZone
Excluded by name filter: sun/util/calendar/ZoneInfo
Excluded by name filter: sun/util/calendar/ZoneInfoFile
Excluded by name filter: sun/util/calendar/ZoneInfoFile$1
Excluded by name filter: java/io/DataInputStream
Excluded by name filter: sun/util/calendar/ZoneInfoFile$ZoneOffsetTransitionRule
Excluded by name filter: sun/util/calendar/ZoneInfoFile$Checksum
Excluded by name filter: java/time/ZoneRegion
Excluded by name filter: java/time/zone/ZoneRulesProvider
Excluded by name filter: java/time/zone/ZoneRulesProvider$1
Excluded by name filter: java/time/zone/TzdbZoneRulesProvider
Excluded by name filter: java/time/zone/Ser
Excluded by name filter: java/io/Externalizable
Excluded by name filter: java/time/zone/ZoneRules
Excluded by name filter: java/time/zone/ZoneOffsetTransitionRule
Excluded by name filter: java/time/chrono/ChronoLocalDateTime
Excluded by name filter: java/time/LocalDateTime
Excluded by name filter: java/time/ZoneOffset
Excluded by name filter: java/time/zone/ZoneOffsetTransition
Excluded by name filter: java/time/chrono/ChronoLocalDate
Excluded by name filter: java/time/LocalDate
Excluded by name filter: java/time/temporal/TemporalField
Excluded by name filter: java/time/temporal/ChronoField
Excluded by name filter: java/time/temporal/ValueRange
Excluded by name filter: java/time/LocalTime
Excluded by name filter: java/time/ZonedDateTime
Excluded by name filter: java/time/chrono/ChronoZonedDateTime
Excluded by name filter: java/util/logging/Level$RbAccess
Excluded by name filter: java/util/ResourceBundle$3
Excluded by name filter: sun/util/logging/resources/logging
Excluded by name filter: java/util/Formatter
Excluded by name filter: java/util/Formatter$Conversion
Excluded by name filter: java/util/Formatter$FormatString
Excluded by name filter: java/util/Formatter$FormatSpecifier
Excluded by name filter: java/util/Formatter$Flags
Excluded by name filter: java/util/Formatter$DateTime
Excluded by name filter: java/util/Formatter$FixedString
Excluded by name filter: java/time/ZonedDateTime$1
Excluded by name filter: java/time/LocalDate$1
Excluded by name filter: java/text/DateFormatSymbols
Excluded by name filter: java/text/spi/DateFormatSymbolsProvider
Excluded by name filter: sun/util/locale/provider/DateFormatSymbolsProviderImpl
Excluded by name filter: java/time/LocalTime$1
Excluded by name filter: java/util/Formattable
Excluded by name filter: org/apache/maven/surefire/api/report/TestOutputReportEntry
Weaving executed: Class=org/apache/commons/jxpath/util/BasicTypeConverterTest$1, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=ded50de8290a7d5dca93688251c864412db132ef, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/util/BasicTypeConverterTest$1
Weaving executed: Class=org/apache/commons/jxpath/util/BasicTypeConverterTest$2, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=07a9de98266c1b2cd37d7ea667d3f8a183670fd6, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/util/BasicTypeConverterTest$2
Weaving executed: Class=org/apache/commons/jxpath/util/BasicTypeConverterTest$3, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=ee53c4e8d831fc13b28aa3bca5eacb82ffd4e8f5, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/util/BasicTypeConverterTest$3
Weaving executed: Class=org/apache/commons/jxpath/util/ClassLoaderUtilTest$TestClassLoader, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=e9c84a02701036ccc5cda366d5b12e03a7a92e96, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/util/ClassLoaderUtilTest$TestClassLoader
Weaving failed: org/apache/commons/jxpath/util/ClassLoaderUtilTest
java.lang.NullPointerException: Cannot invoke "java.net.URL.toExternalForm()" because the return value of "java.security.CodeSource.getLocation()" is null
	at selogger.weaver.RuntimeWeaver.transform(RuntimeWeaver.java:219)
	at java.instrument/java.lang.instrument.ClassFileTransformer.transform(ClassFileTransformer.java:244)
	at java.instrument/sun.instrument.TransformerManager.transform(TransformerManager.java:188)
	at java.instrument/sun.instrument.InstrumentationImpl.transform(InstrumentationImpl.java:541)
	at java.base/java.lang.ClassLoader.defineClass1(Native Method)
	at java.base/java.lang.ClassLoader.defineClass(ClassLoader.java:1012)
	at java.base/java.lang.ClassLoader.defineClass(ClassLoader.java:874)
	at org.apache.commons.jxpath.util.ClassLoaderUtilTest$TestClassLoader.loadClass(ClassLoaderUtilTest.java:207)
	at java.base/java.lang.ClassLoader.loadClass(ClassLoader.java:520)
	at org.apache.commons.jxpath.util.ClassLoaderUtilTest.executeTestMethodUnderClassLoader(ClassLoaderUtilTest.java:139)
	at org.apache.commons.jxpath.util.ClassLoaderUtilTest.testClassLoadFailWithoutContextClassLoader(ClassLoaderUtilTest.java:65)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.base/java.lang.reflect.Method.invoke(Method.java:568)
	at junit.framework.TestCase.runTest(TestCase.java:154)
	at junit.framework.TestCase.runBare(TestCase.java:127)
	at junit.framework.TestResult$1.protect(TestResult.java:106)
	at junit.framework.TestResult.runProtected(TestResult.java:124)
	at junit.framework.TestResult.run(TestResult.java:109)
	at junit.framework.TestCase.run(TestCase.java:118)
	at junit.framework.TestSuite.runTest(TestSuite.java:208)
	at junit.framework.TestSuite.run(TestSuite.java:203)
	at jdk.internal.reflect.GeneratedMethodAccessor20.invoke(Unknown Source)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.base/java.lang.reflect.Method.invoke(Method.java:568)
	at org.apache.maven.surefire.junit.JUnitTestSetExecutor.execute(JUnitTestSetExecutor.java:91)
	at org.apache.maven.surefire.junit.JUnit3Provider.executeTestSet(JUnit3Provider.java:149)
	at org.apache.maven.surefire.junit.JUnit3Provider.invoke(JUnit3Provider.java:106)
	at org.apache.maven.surefire.booter.ForkedBooter.runSuitesInProcess(ForkedBooter.java:456)
	at org.apache.maven.surefire.booter.ForkedBooter.execute(ForkedBooter.java:169)
	at org.apache.maven.surefire.booter.ForkedBooter.run(ForkedBooter.java:595)
	at org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:581)
Weaving executed: Class=org/apache/commons/jxpath/util/ClassLoadingExampleClass, LoadedFrom=file:/mnt/c/Users/fujiwara%20yuma/commons-jxpath/target/test-classes/, LogLevel=Normal, ClassHash=43b6551c1d675adf259c881c40384df153e7f509, ClassLoaderID=Loader@251a69d7:org/apache/commons/jxpath/util/ClassLoadingExampleClass
Weaving failed: org/apache/commons/jxpath/util/ClassLoaderUtilTest
java.lang.NullPointerException: Cannot invoke "java.net.URL.toExternalForm()" because the return value of "java.security.CodeSource.getLocation()" is null
	at selogger.weaver.RuntimeWeaver.transform(RuntimeWeaver.java:219)
	at java.instrument/java.lang.instrument.ClassFileTransformer.transform(ClassFileTransformer.java:244)
	at java.instrument/sun.instrument.TransformerManager.transform(TransformerManager.java:188)
	at java.instrument/sun.instrument.InstrumentationImpl.transform(InstrumentationImpl.java:541)
	at java.base/java.lang.ClassLoader.defineClass1(Native Method)
	at java.base/java.lang.ClassLoader.defineClass(ClassLoader.java:1012)
	at java.base/java.lang.ClassLoader.defineClass(ClassLoader.java:874)
	at org.apache.commons.jxpath.util.ClassLoaderUtilTest$TestClassLoader.loadClass(ClassLoaderUtilTest.java:207)
	at java.base/java.lang.ClassLoader.loadClass(ClassLoader.java:520)
	at org.apache.commons.jxpath.util.ClassLoaderUtilTest.executeTestMethodUnderClassLoader(ClassLoaderUtilTest.java:139)
	at org.apache.commons.jxpath.util.ClassLoaderUtilTest.testClassLoadSuccessWithContextClassLoader(ClassLoaderUtilTest.java:76)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.base/java.lang.reflect.Method.invoke(Method.java:568)
	at junit.framework.TestCase.runTest(TestCase.java:154)
	at junit.framework.TestCase.runBare(TestCase.java:127)
	at junit.framework.TestResult$1.protect(TestResult.java:106)
	at junit.framework.TestResult.runProtected(TestResult.java:124)
	at junit.framework.TestResult.run(TestResult.java:109)
	at junit.framework.TestCase.run(TestCase.java:118)
	at junit.framework.TestSuite.runTest(TestSuite.java:208)
	at junit.framework.TestSuite.run(TestSuite.java:203)
	at jdk.internal.reflect.GeneratedMethodAccessor20.invoke(Unknown Source)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.base/java.lang.reflect.Method.invoke(Method.java:568)
	at org.apache.maven.surefire.junit.JUnitTestSetExecutor.execute(JUnitTestSetExecutor.java:91)
